runId,status,seconds,gap,nodes,incumbent,bound
pricing-n020-set04-m4-family-high-n20-wnarrow-ng_dssr,FINISHED,11.889984,0.000000,33,39965.000000,39965.000000
pricing-n020-set04-m4-family-high-n20-wnarrow-time_indexed,FINISHED,28.533262,0.000000,111,39965.000000,39965.000000
pricing-n020-set04-m4-family-high-n20-wnarrow-time_indexed_sri,ROOT_PROCESSED,13.486241,0.000000,1,39965.000000,39965.000000
pricing-n020-set04-m2-family-high-n20-wwide-ng_dssr,FINISHED,13.525070,0.000000,8,51486.000000,51486.000000
pricing-n020-set04-m2-family-high-n20-wwide-time_indexed,TIME_LIMIT,10800.036585,22.595469,3499,51853.000000,40136.571429
pricing-n020-set04-m2-family-high-n20-wwide-time_indexed_sri,TIME_LIMIT,10804.821520,22.715214,1,51853.000000,40074.480020
pricing-n020-set04-m3-family-high-n20-wwide-ng_dssr,ROOT_PROCESSED,2.995871,0.000000,1,32400.000000,32400.000000
pricing-n020-set04-m3-family-high-n20-wwide-time_indexed,FINISHED,12.685149,0.000000,29,32400.000000,32400.000000
pricing-n020-set04-m3-family-high-n20-wwide-time_indexed_sri,ROOT_PROCESSED,7.376886,0.000000,1,32400.000000,32400.000000
pricing-n020-set04-m4-family-high-n20-wwide-ng_dssr,ROOT_PROCESSED,2.665540,0.000000,1,32000.000000,32000.000000
pricing-n020-set04-m4-family-high-n20-wwide-time_indexed,FINISHED,6.858542,0.000000,24,32000.000000,32000.000000
pricing-n020-set04-m4-family-high-n20-wwide-time_indexed_sri,ROOT_PROCESSED,2.849808,0.000000,1,32000.000000,32000.000000
pricing-n020-set05-m2-random-base-n1-wzero-ng_dssr,ROOT_PROCESSED,1.239424,0.000000,1,20400.000000,20400.000000
pricing-n020-set05-m2-random-base-n1-wzero-time_indexed,FINISHED,4.109543,0.000000,5,20400.000000,20400.000000
pricing-n020-set05-m2-random-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,1.263375,0.000000,1,20400.000000,20400.000000
pricing-n020-set05-m3-random-base-n1-wzero-ng_dssr,ROOT_PROCESSED,0.763592,0.000000,1,13977.000000,13977.000000
pricing-n020-set05-m3-random-base-n1-wzero-time_indexed,ROOT_PROCESSED,0.478431,0.000000,1,13977.000000,13977.000000
pricing-n020-set05-m3-random-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,0.462013,0.000000,1,13977.000000,13977.000000
pricing-n020-set05-m4-random-base-n1-wzero-ng_dssr,ROOT_PROCESSED,0.569415,0.000000,1,11296.000000,11296.000000
pricing-n020-set05-m4-random-base-n1-wzero-time_indexed,ROOT_PROCESSED,0.258237,0.000000,1,11296.000000,11296.000000
pricing-n020-set05-m4-random-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,0.280105,0.000000,1,11296.000000,11296.000000
pricing-n020-set05-m2-random-base-n1-wnarrow-ng_dssr,FINISHED,1.301626,0.000000,2,13597.000000,13597.000000
pricing-n020-set05-m2-random-base-n1-wnarrow-time_indexed,FINISHED,3.031844,0.000000,3,13597.000000,13597.000000
pricing-n020-set05-m2-random-base-n1-wnarrow-time_indexed_sri,ROOT_PROCESSED,1.144299,0.000000,1,13597.000000,13597.000000
pricing-n020-set05-m3-random-base-n1-wnarrow-ng_dssr,ROOT_PROCESSED,0.900152,0.000000,1,8434.000000,8434.000000
pricing-n020-set05-m3-random-base-n1-wnarrow-time_indexed,ROOT_PROCESSED,0.418955,0.000000,1,8434.000000,8434.000000
pricing-n020-set05-m3-random-base-n1-wnarrow-time_indexed_sri,ROOT_PROCESSED,0.414913,0.000000,1,8434.000000,8434.000000
pricing-n020-set05-m4-random-base-n1-wnarrow-ng_dssr,FINISHED,1.253198,0.000000,9,6871.000000,6871.000000
pricing-n020-set05-m4-random-base-n1-wnarrow-time_indexed,FINISHED,0.932265,0.000000,7,6871.000000,6871.000000
pricing-n020-set05-m4-random-base-n1-wnarrow-time_indexed_sri,FINISHED,1.497503,0.000000,5,6871.000000,6871.000000
pricing-n020-set05-m2-random-base-n1-wwide-ng_dssr,FINISHED,2.367719,0.000000,7,7207.000000,7207.000000
pricing-n020-set05-m2-random-base-n1-wwide-time_indexed,FINISHED,12.730659,0.000000,18,7207.000000,7207.000000
pricing-n020-set05-m2-random-base-n1-wwide-time_indexed_sri,ROOT_PROCESSED,1.682233,0.000000,1,7207.000000,7207.000000
pricing-n020-set05-m3-random-base-n1-wwide-ng_dssr,FINISHED,1.320270,0.000000,5,5264.000000,5264.000000
pricing-n020-set05-m3-random-base-n1-wwide-time_indexed,FINISHED,3.503035,0.000000,12,5264.000000,5264.000000
pricing-n020-set05-m3-random-base-n1-wwide-time_indexed_sri,ROOT_PROCESSED,1.054565,0.000000,1,5264.000000,5264.000000
pricing-n020-set05-m4-random-base-n1-wwide-ng_dssr,FINISHED,1.439514,0.000000,7,5260.000000,5260.000000
pricing-n020-set05-m4-random-base-n1-wwide-time_indexed,FINISHED,1.386933,0.000000,9,5260.000000,5260.000000
pricing-n020-set05-m4-random-base-n1-wwide-time_indexed_sri,FINISHED,0.881823,0.000000,3,5260.000000,5260.000000
pricing-n020-set05-m2-random-medium-n10-wzero-ng_dssr,ROOT_PROCESSED,3.039057,0.000000,1,195272.000000,195272.000000
pricing-n020-set05-m2-random-medium-n10-wzero-time_indexed,FINISHED,4.785158,0.000000,3,195272.000000,195272.000000
pricing-n020-set05-m2-random-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,3.519931,0.000000,1,195272.000000,195272.000000
pricing-n020-set05-m3-random-medium-n10-wzero-ng_dssr,ROOT_PROCESSED,1.156132,0.000000,1,134197.000000,134197.000000
pricing-n020-set05-m3-random-medium-n10-wzero-time_indexed,ROOT_PROCESSED,0.779937,0.000000,1,134197.000000,134197.000000
pricing-n020-set05-m3-random-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,0.735967,0.000000,1,134197.000000,134197.000000
pricing-n020-set05-m4-random-medium-n10-wzero-ng_dssr,ROOT_PROCESSED,0.728149,0.000000,1,105300.000000,105300.000000
pricing-n020-set05-m4-random-medium-n10-wzero-time_indexed,ROOT_PROCESSED,0.532351,0.000000,1,105300.000000,105300.000000
pricing-n020-set05-m4-random-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,0.629369,0.000000,1,105300.000000,105300.000000
pricing-n020-set05-m2-random-medium-n10-wnarrow-ng_dssr,ROOT_PROCESSED,2.879869,0.000000,1,128657.000000,128657.000000
pricing-n020-set05-m2-random-medium-n10-wnarrow-time_indexed,ROOT_PROCESSED,2.228612,0.000000,1,128657.000000,128657.000000
pricing-n020-set05-m2-random-medium-n10-wnarrow-time_indexed_sri,ROOT_PROCESSED,2.486036,0.000000,1,128657.000000,128657.000000
pricing-n020-set05-m3-random-medium-n10-wnarrow-ng_dssr,ROOT_PROCESSED,1.266553,0.000000,1,80881.000000,80881.000000
pricing-n020-set05-m3-random-medium-n10-wnarrow-time_indexed,ROOT_PROCESSED,0.872222,0.000000,1,80881.000000,80881.000000
pricing-n020-set05-m3-random-medium-n10-wnarrow-time_indexed_sri,ROOT_PROCESSED,0.892252,0.000000,1,80881.000000,80881.000000
pricing-n020-set05-m4-random-medium-n10-wnarrow-ng_dssr,ROOT_PROCESSED,0.838567,0.000000,1,63153.000000,63153.000000
pricing-n020-set05-m4-random-medium-n10-wnarrow-time_indexed,ROOT_PROCESSED,0.557647,0.000000,1,63153.000000,63153.000000
pricing-n020-set05-m4-random-medium-n10-wnarrow-time_indexed_sri,ROOT_PROCESSED,0.540817,0.000000,1,63153.000000,63153.000000
pricing-n020-set05-m2-random-medium-n10-wwide-ng_dssr,FINISHED,5.161797,0.000000,7,68374.000000,68374.000000
pricing-n020-set05-m2-random-medium-n10-wwide-time_indexed,FINISHED,7.595210,0.000000,12,68374.000000,68374.000000
pricing-n020-set05-m2-random-medium-n10-wwide-time_indexed_sri,ROOT_PROCESSED,8.938748,0.000000,1,68374.000000,68374.000000
pricing-n020-set05-m3-random-medium-n10-wwide-ng_dssr,FINISHED,3.972159,0.000000,11,53420.000000,53420.000000
pricing-n020-set05-m3-random-medium-n10-wwide-time_indexed,FINISHED,4.662891,0.000000,12,53420.000000,53420.000000
pricing-n020-set05-m3-random-medium-n10-wwide-time_indexed_sri,ROOT_PROCESSED,4.163045,0.000000,1,53420.000000,53420.000000
pricing-n020-set05-m4-random-medium-n10-wwide-ng_dssr,FINISHED,3.599617,0.000000,5,53000.000000,53000.000000
pricing-n020-set05-m4-random-medium-n10-wwide-time_indexed,FINISHED,2.483792,0.000000,9,53000.000000,53000.000000
pricing-n020-set05-m4-random-medium-n10-wwide-time_indexed_sri,ROOT_PROCESSED,2.682661,0.000000,1,53000.000000,53000.000000
pricing-n020-set05-m2-random-high-n20-wzero-ng_dssr,FINISHED,6.818910,0.000000,3,399634.000000,399634.000000
pricing-n020-set05-m2-random-high-n20-wzero-time_indexed,FINISHED,14.212951,0.000000,10,399634.000000,399634.000000
pricing-n020-set05-m2-random-high-n20-wzero-time_indexed_sri,ROOT_PROCESSED,8.246946,0.000000,1,399634.000000,399634.000000
pricing-n020-set05-m3-random-high-n20-wzero-ng_dssr,ROOT_PROCESSED,1.506977,0.000000,1,275149.000000,275149.000000
pricing-n020-set05-m3-random-high-n20-wzero-time_indexed,ROOT_PROCESSED,1.610018,0.000000,1,275149.000000,275149.000000
pricing-n020-set05-m3-random-high-n20-wzero-time_indexed_sri,ROOT_PROCESSED,1.254627,0.000000,1,275149.000000,275149.000000
pricing-n020-set05-m4-random-high-n20-wzero-ng_dssr,ROOT_PROCESSED,1.320398,0.000000,1,224789.000000,224789.000000
pricing-n020-set05-m4-random-high-n20-wzero-time_indexed,ROOT_PROCESSED,0.960043,0.000000,1,224789.000000,224789.000000
pricing-n020-set05-m4-random-high-n20-wzero-time_indexed_sri,ROOT_PROCESSED,0.808271,0.000000,1,224789.000000,224789.000000
pricing-n020-set05-m2-random-high-n20-wnarrow-ng_dssr,ROOT_PROCESSED,7.145528,0.000000,1,263269.000000,263269.000000
pricing-n020-set05-m2-random-high-n20-wnarrow-time_indexed,FINISHED,8.961220,0.000000,2,263269.000000,263269.000000
pricing-n020-set05-m2-random-high-n20-wnarrow-time_indexed_sri,ROOT_PROCESSED,6.549156,0.000000,1,263269.000000,263269.000000
pricing-n020-set05-m3-random-high-n20-wnarrow-ng_dssr,ROOT_PROCESSED,2.119992,0.000000,1,168604.000000,168604.000000
pricing-n020-set05-m3-random-high-n20-wnarrow-time_indexed,ROOT_PROCESSED,1.636164,0.000000,1,168604.000000,168604.000000
pricing-n020-set05-m3-random-high-n20-wnarrow-time_indexed_sri,ROOT_PROCESSED,1.995699,0.000000,1,168604.000000,168604.000000
pricing-n020-set05-m4-random-high-n20-wnarrow-ng_dssr,ROOT_PROCESSED,0.946892,0.000000,1,130555.000000,130555.000000
pricing-n020-set05-m4-random-high-n20-wnarrow-time_indexed,ROOT_PROCESSED,0.614740,0.000000,1,130555.000000,130555.000000
pricing-n020-set05-m4-random-high-n20-wnarrow-time_indexed_sri,ROOT_PROCESSED,0.607450,0.000000,1,130555.000000,130555.000000
pricing-n020-set05-m2-random-high-n20-wwide-ng_dssr,FINISHED,8.708361,0.000000,9,136006.000000,136006.000000
pricing-n020-set05-m2-random-high-n20-wwide-time_indexed,FINISHED,10.418003,0.000000,8,136006.000000,136006.000000
pricing-n020-set05-m2-random-high-n20-wwide-time_indexed_sri,ROOT_PROCESSED,8.106316,0.000000,1,136006.000000,136006.000000
pricing-n020-set05-m3-random-high-n20-wwide-ng_dssr,FINISHED,6.035218,0.000000,9,102783.000000,102783.000000
pricing-n020-set05-m3-random-high-n20-wwide-time_indexed,FINISHED,7.182681,0.000000,12,102783.000000,102783.000000
pricing-n020-set05-m3-random-high-n20-wwide-time_indexed_sri,FINISHED,10.985207,0.000000,3,102783.000000,102783.000000
pricing-n020-set05-m4-random-high-n20-wwide-ng_dssr,FINISHED,5.007742,0.000000,7,101940.000000,101940.000000
pricing-n020-set05-m4-random-high-n20-wwide-time_indexed,FINISHED,5.037128,0.000000,9,101940.000000,101940.000000
pricing-n020-set05-m4-random-high-n20-wwide-time_indexed_sri,FINISHED,8.740975,0.000000,5,101940.000000,101940.000000
pricing-n020-set05-m2-family-base-n1-wzero-ng_dssr,ROOT_PROCESSED,1.669800,0.000000,1,14925.000000,14925.000000
pricing-n020-set05-m2-family-base-n1-wzero-time_indexed,FINISHED,104.706464,0.000000,219,14925.000000,14925.000000
pricing-n020-set05-m2-family-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,61.385487,0.000000,1,14925.000000,14925.000000
pricing-n020-set05-m3-family-base-n1-wzero-ng_dssr,FINISHED,5.753971,0.000000,21,9221.000000,9221.000000
pricing-n020-set05-m3-family-base-n1-wzero-time_indexed,FINISHED,58.188111,0.000000,292,9221.000000,9221.000000
pricing-n020-set05-m3-family-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,12.064896,0.000000,1,9221.000000,9221.000000
pricing-n020-set05-m4-family-base-n1-wzero-ng_dssr,ROOT_PROCESSED,0.628718,0.000000,1,5895.000000,5895.000000
pricing-n020-set05-m4-family-base-n1-wzero-time_indexed,ROOT_PROCESSED,0.366606,0.000000,1,5895.000000,5895.000000
pricing-n020-set05-m4-family-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,0.344292,0.000000,1,5895.000000,5895.000000
pricing-n020-set05-m2-family-base-n1-wnarrow-ng_dssr,ROOT_PROCESSED,1.638610,0.000000,1,8260.000000,8260.000000
pricing-n020-set05-m2-family-base-n1-wnarrow-time_indexed,FINISHED,163.509494,0.000000,526,8260.000000,8260.000000
pricing-n020-set05-m2-family-base-n1-wnarrow-time_indexed_sri,ROOT_PROCESSED,10.249468,0.000000,1,8260.000000,8260.000000
pricing-n020-set05-m3-family-base-n1-wnarrow-ng_dssr,ROOT_PROCESSED,1.140473,0.000000,1,4033.000000,4033.000000
pricing-n020-set05-m3-family-base-n1-wnarrow-time_indexed,FINISHED,141.912288,0.000000,844,4033.000000,4033.000000
pricing-n020-set05-m3-family-base-n1-wnarrow-time_indexed_sri,ROOT_PROCESSED,53.775726,0.000000,1,4033.000000,4033.000000
pricing-n020-set05-m4-family-base-n1-wnarrow-ng_dssr,ROOT_PROCESSED,0.656738,0.000000,1,2448.000000,2448.000000
pricing-n020-set05-m4-family-base-n1-wnarrow-time_indexed,FINISHED,0.681638,0.000000,2,2448.000000,2448.000000
pricing-n020-set05-m4-family-base-n1-wnarrow-time_indexed_sri,ROOT_PROCESSED,0.527543,0.000000,1,2448.000000,2448.000000
pricing-n020-set05-m2-family-base-n1-wwide-ng_dssr,ROOT_PROCESSED,2.675626,0.000000,1,3652.000000,3652.000000
pricing-n020-set05-m2-family-base-n1-wwide-time_indexed,TIME_LIMIT,10800.035959,3.231106,43786,3652.000000,3534.000000
pricing-n020-set05-m2-family-base-n1-wwide-time_indexed_sri,ROOT_PROCESSED,922.105074,0.000000,1,3652.000000,3652.000000
pricing-n020-set05-m3-family-base-n1-wwide-ng_dssr,ROOT_PROCESSED,0.977144,0.000000,1,2195.000000,2195.000000
pricing-n020-set05-m3-family-base-n1-wwide-time_indexed,FINISHED,96.996926,0.000000,729,2195.000000,2195.000000
pricing-n020-set05-m3-family-base-n1-wwide-time_indexed_sri,ROOT_PROCESSED,2.620143,0.000000,1,2195.000000,2195.000000
pricing-n020-set05-m4-family-base-n1-wwide-ng_dssr,ROOT_PROCESSED,0.765696,0.000000,1,2000.000000,2000.000000
pricing-n020-set05-m4-family-base-n1-wwide-time_indexed,ROOT_PROCESSED,0.337998,0.000000,1,2000.000000,2000.000000
pricing-n020-set05-m4-family-base-n1-wwide-time_indexed_sri,ROOT_PROCESSED,0.259042,0.000000,1,2000.000000,2000.000000
pricing-n020-set05-m2-family-medium-n10-wzero-ng_dssr,ROOT_PROCESSED,3.947699,0.000000,1,138723.000000,138723.000000
pricing-n020-set05-m2-family-medium-n10-wzero-time_indexed,FINISHED,437.383646,0.000000,354,138723.000000,138723.000000
pricing-n020-set05-m2-family-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,69.966290,0.000000,1,138723.000000,138723.000000
pricing-n020-set05-m3-family-medium-n10-wzero-ng_dssr,ROOT_PROCESSED,1.937032,0.000000,1,75636.000000,75636.000000
pricing-n020-set05-m3-family-medium-n10-wzero-time_indexed,FINISHED,3.215781,0.000000,5,75636.000000,75636.000000
pricing-n020-set05-m3-family-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,3.084444,0.000000,1,75636.000000,75636.000000
pricing-n020-set05-m4-family-medium-n10-wzero-ng_dssr,FINISHED,2.298561,0.000000,3,53592.000000,53592.000000
pricing-n020-set05-m4-family-medium-n10-wzero-time_indexed,FINISHED,1.366560,0.000000,3,53592.000000,53592.000000
pricing-n020-set05-m4-family-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,1.384453,0.000000,1,53592.000000,53592.000000
pricing-n020-set05-m2-family-medium-n10-wnarrow-ng_dssr,ROOT_PROCESSED,3.805711,0.000000,1,83461.000000,83461.000000
pricing-n020-set05-m2-family-medium-n10-wnarrow-time_indexed,FINISHED,1893.665513,0.000000,1871,83461.000000,83461.000000
pricing-n020-set05-m2-family-medium-n10-wnarrow-time_indexed_sri,ROOT_PROCESSED,504.670993,0.000000,1,83461.000000,83461.000000
pricing-n020-set05-m3-family-medium-n10-wnarrow-ng_dssr,ROOT_PROCESSED,1.987613,0.000000,1,41023.000000,41023.000000
pricing-n020-set05-m3-family-medium-n10-wnarrow-time_indexed,FINISHED,181.081285,0.000000,545,41023.000000,41023.000000
pricing-n020-set05-m3-family-medium-n10-wnarrow-time_indexed_sri,ROOT_PROCESSED,154.603884,0.000000,1,41023.000000,41023.000000
pricing-n020-set05-m4-family-medium-n10-wnarrow-ng_dssr,FINISHED,2.293925,0.000000,5,26278.000000,26278.000000
pricing-n020-set05-m4-family-medium-n10-wnarrow-time_indexed,FINISHED,2.584973,0.000000,7,26278.000000,26278.000000
pricing-n020-set05-m4-family-medium-n10-wnarrow-time_indexed_sri,ROOT_PROCESSED,1.595467,0.000000,1,26278.000000,26278.000000
pricing-n020-set05-m2-family-medium-n10-wwide-ng_dssr,FINISHED,24.904982,0.000000,21,37128.000000,37128.000000
pricing-n020-set05-m2-family-medium-n10-wwide-time_indexed,TIME_LIMIT,10800.044803,16.053194,9396,37128.000000,31167.770000
pricing-n020-set05-m2-family-medium-n10-wwide-time_indexed_sri,TIME_LIMIT,10804.076290,23.571368,1,37128.000000,28376.422523
pricing-n020-set05-m3-family-medium-n10-wwide-ng_dssr,ROOT_PROCESSED,1.986558,0.000000,1,22000.000000,22000.000000
pricing-n020-set05-m3-family-medium-n10-wwide-time_indexed,FINISHED,126.324438,0.000000,437,22000.000000,22000.000000
pricing-n020-set05-m3-family-medium-n10-wwide-time_indexed_sri,ROOT_PROCESSED,52.333673,0.000000,1,22000.000000,22000.000000
pricing-n020-set05-m4-family-medium-n10-wwide-ng_dssr,ROOT_PROCESSED,0.766243,0.000000,1,20000.000000,20000.000000
pricing-n020-set05-m4-family-medium-n10-wwide-time_indexed,ROOT_PROCESSED,0.497165,0.000000,1,20000.000000,20000.000000
pricing-n020-set05-m4-family-medium-n10-wwide-time_indexed_sri,ROOT_PROCESSED,0.431243,0.000000,1,20000.000000,20000.000000
pricing-n020-set05-m2-family-high-n20-wzero-ng_dssr,ROOT_PROCESSED,6.210451,0.000000,1,286274.000000,286274.000000
pricing-n020-set05-m2-family-high-n20-wzero-time_indexed,FINISHED,819.281535,0.000000,301,286274.000000,286274.000000
pricing-n020-set05-m2-family-high-n20-wzero-time_indexed_sri,ROOT_PROCESSED,232.816243,0.000000,1,286274.000000,286274.000000
pricing-n020-set05-m3-family-high-n20-wzero-ng_dssr,ROOT_PROCESSED,3.813421,0.000000,1,168951.000000,168951.000000
pricing-n020-set05-m3-family-high-n20-wzero-time_indexed,FINISHED,114.047869,0.000000,146,168951.000000,168951.000000
pricing-n020-set05-m3-family-high-n20-wzero-time_indexed_sri,ROOT_PROCESSED,244.198715,0.000000,1,168951.000000,168951.000000
pricing-n020-set05-m4-family-high-n20-wzero-ng_dssr,ROOT_PROCESSED,0.944098,0.000000,1,106080.000000,106080.000000
pricing-n020-set05-m4-family-high-n20-wzero-time_indexed,ROOT_PROCESSED,0.622051,0.000000,1,106080.000000,106080.000000
pricing-n020-set05-m4-family-high-n20-wzero-time_indexed_sri,ROOT_PROCESSED,0.598593,0.000000,1,106080.000000,106080.000000
pricing-n020-set05-m2-family-high-n20-wnarrow-ng_dssr,ROOT_PROCESSED,7.072400,0.000000,1,171930.000000,171930.000000
pricing-n020-set05-m2-family-high-n20-wnarrow-time_indexed,FINISHED,6079.257387,0.000000,2666,171930.000000,171930.000000
pricing-n020-set05-m2-family-high-n20-wnarrow-time_indexed_sri,ROOT_PROCESSED,552.760155,0.000000,1,171930.000000,171930.000000
pricing-n020-set05-m3-family-high-n20-wnarrow-ng_dssr,FINISHED,6.947514,0.000000,5,83320.000000,83320.000000
pricing-n020-set05-m3-family-high-n20-wnarrow-time_indexed,FINISHED,2762.424551,0.000000,3511,83320.000000,83320.000000
pricing-n020-set05-m3-family-high-n20-wnarrow-time_indexed_sri,ROOT_PROCESSED,619.737456,0.000000,1,83320.000000,83320.000000
pricing-n020-set05-m4-family-high-n20-wnarrow-ng_dssr,ROOT_PROCESSED,1.907251,0.000000,1,48180.000000,48180.000000
pricing-n020-set05-m4-family-high-n20-wnarrow-time_indexed,FINISHED,3.414768,0.000000,8,48180.000000,48180.000000
pricing-n020-set05-m4-family-high-n20-wnarrow-time_indexed_sri,ROOT_PROCESSED,2.090134,0.000000,1,48180.000000,48180.000000
pricing-n020-set05-m2-family-high-n20-wwide-ng_dssr,ROOT_PROCESSED,6.195532,0.000000,1,65003.000000,65003.000000
pricing-n020-set05-m2-family-high-n20-wwide-time_indexed,TIME_LIMIT,10800.033100,8.166659,6008,65003.000000,59694.426471
pricing-n020-set05-m2-family-high-n20-wwide-time_indexed_sri,ROOT_PROCESSED,6677.196342,0.000000,1,65003.000000,65003.000000
pricing-n020-set05-m3-family-high-n20-wwide-ng_dssr,ROOT_PROCESSED,2.800592,0.000000,1,41008.000000,41008.000000
pricing-n020-set05-m3-family-high-n20-wwide-time_indexed,FINISHED,36.512661,0.000000,97,41008.000000,41008.000000
pricing-n020-set05-m3-family-high-n20-wwide-time_indexed_sri,ROOT_PROCESSED,20.400615,0.000000,1,41008.000000,41008.000000
pricing-n020-set05-m4-family-high-n20-wwide-ng_dssr,ROOT_PROCESSED,2.429588,0.000000,1,38920.000000,38920.000000
pricing-n020-set05-m4-family-high-n20-wwide-time_indexed,FINISHED,2.009005,0.000000,3,38920.000000,38920.000000
pricing-n020-set05-m4-family-high-n20-wwide-time_indexed_sri,ROOT_PROCESSED,2.024729,0.000000,1,38920.000000,38920.000000
pricing-n040-set01-m2-random-base-n1-wzero-ng_dssr,FINISHED,57.058489,0.000000,17,106748.000000,106748.000000
pricing-n040-set01-m2-random-base-n1-wzero-time_indexed,FINISHED,86.172294,0.000000,44,106748.000000,106748.000000
pricing-n040-set01-m2-random-base-n1-wzero-time_indexed_sri,FINISHED,96.287308,0.000000,3,106748.000000,106748.000000
pricing-n040-set01-m3-random-base-n1-wzero-ng_dssr,FINISHED,11.578508,0.000000,11,75705.000000,75705.000000
pricing-n040-set01-m3-random-base-n1-wzero-time_indexed,FINISHED,31.052880,0.000000,18,75705.000000,75705.000000
pricing-n040-set01-m3-random-base-n1-wzero-time_indexed_sri,ROOT_PROCESSED,10.409953,0.000000,1,75705.000000,75705.000000
pricing-n040-set01-m4-random-base-n1-wzero-ng_dssr,FINISHED,8.954406,0.000000,16,60346.000000,60346.000000
pricing-n040-set01-m4-random-base-n1-wzero-time_indexed,FINISHED,23.768449,0.000000,18,60346.000000,60346.000000
pricing-n040-set01-m4-random-base-n1-wzero-time_indexed_sri,FINISHED,15.874407,0.000000,3,60346.000000,60346.000000
pricing-n040-set01-m2-random-base-n1-wnarrow-ng_dssr,FINISHED,31.602026,0.000000,7,86096.000000,86096.000000
pricing-n040-set01-m2-random-base-n1-wnarrow-time_indexed,FINISHED,62.537989,0.000000,29,86096.000000,86096.000000
pricing-n040-set01-m2-random-base-n1-wnarrow-time_indexed_sri,ROOT_PROCESSED,35.572261,0.000000,1,86096.000000,86096.000000
pricing-n040-set01-m3-random-base-n1-wnarrow-ng_dssr,FINISHED,5.877354,0.000000,3,55575.000000,55575.000000
pricing-n040-set01-m3-random-base-n1-wnarrow-time_indexed,FINISHED,16.369116,0.000000,8,55575.000000,55575.000000
pricing-n040-set01-m3-random-base-n1-wnarrow-time_indexed_sri,ROOT_PROCESSED,4.463527,0.000000,1,55575.000000,55575.000000
pricing-n040-set01-m4-random-base-n1-wnarrow-ng_dssr,FINISHED,6.719355,0.000000,11,40672.000000,40672.000000
pricing-n040-set01-m4-random-base-n1-wnarrow-time_indexed,FINISHED,16.720435,0.000000,12,40672.000000,40672.000000
pricing-n040-set01-m4-random-base-n1-wnarrow-time_indexed_sri,FINISHED,11.513971,0.000000,3,40672.000000,40672.000000
pricing-n040-set01-m2-random-base-n1-wwide-ng_dssr,FINISHED,44.193893,0.000000,13,53623.000000,53623.000000
pricing-n040-set01-m2-random-base-n1-wwide-time_indexed,FINISHED,50.824868,0.000000,14,53623.000000,53623.000000
pricing-n040-set01-m2-random-base-n1-wwide-time_indexed_sri,ROOT_PROCESSED,36.001842,0.000000,1,53623.000000,53623.000000
pricing-n040-set01-m3-random-base-n1-wwide-ng_dssr,FINISHED,8.078531,0.000000,7,27874.000000,27874.000000
pricing-n040-set01-m3-random-base-n1-wwide-time_indexed,FINISHED,15.073436,0.000000,7,27874.000000,27874.000000
pricing-n040-set01-m3-random-base-n1-wwide-time_indexed_sri,ROOT_PROCESSED,11.302105,0.000000,1,27874.000000,27874.000000
pricing-n040-set01-m4-random-base-n1-wwide-ng_dssr,FINISHED,12.143912,0.000000,24,17088.000000,17088.000000
pricing-n040-set01-m4-random-base-n1-wwide-time_indexed,FINISHED,29.656073,0.000000,28,17088.000000,17088.000000
pricing-n040-set01-m4-random-base-n1-wwide-time_indexed_sri,FINISHED,13.594382,0.000000,3,17088.000000,17088.000000
pricing-n040-set01-m2-random-medium-n10-wzero-ng_dssr,FINISHED,55.256094,0.000000,3,934456.000000,934456.000000
pricing-n040-set01-m2-random-medium-n10-wzero-time_indexed,FINISHED,73.115452,0.000000,5,934456.000000,934456.000000
pricing-n040-set01-m2-random-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,59.556657,0.000000,1,934456.000000,934456.000000
pricing-n040-set01-m3-random-medium-n10-wzero-ng_dssr,FINISHED,20.842739,0.000000,3,664006.000000,664006.000000
pricing-n040-set01-m3-random-medium-n10-wzero-time_indexed,FINISHED,29.627947,0.000000,5,664006.000000,664006.000000
pricing-n040-set01-m3-random-medium-n10-wzero-time_indexed_sri,ROOT_PROCESSED,21.057863,0.000000,1,664006.000000,664006.000000
pricing-n040-set01-m4-random-medium-n10-wzero-ng_dssr,FINISHED,21.105310,0.000000,12,533755.000000,533755.000000
pricing-n040-set01-m4-random-medium-n10-wzero-time_indexed,FINISHED,24.495428,0.000000,13,533755.000000,533755.000000
pricing-n040-set01-m4-random-medium-n10-wzero-time_indexed_sri,FINISHED,34.780737,0.000000,3,533755.000000,533755.000000
pricing-n040-set01-m2-random-medium-n10-wnarrow-ng_dssr,FINISHED,69.031619,0.000000,7,720755.000000,720755.000000
pricing-n040-set01-m2-random-medium-n10-wnarrow-time_indexed,FINISHED,86.996430,0.000000,9,720755.000000,720755.000000
