taskSetId	size	caseIndex	machines	setupType	scaleLevel	nominalScale	windowLevel	windowMinimum	windowMaximum	windowFingerprint	instance	sourceFile	averageProcessing
n080-set05	80	5	5	family	base	1	wide	280	320	607888582c5996bbc5c33c2c53639be2ba115e8cdf687d89d83a5358b1bc99fc	data/n080-set05/family/base/wide/m5.dat	data/100-1/wet100_095.dat	52.500000000
n080-set05	80	5	3	family	medium	10	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set05/family/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_095.dat	505.300000000
n080-set05	80	5	4	family	medium	10	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set05/family/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_095.dat	505.300000000
n080-set05	80	5	5	family	medium	10	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set05/family/medium-heterogeneous/zero/m5.dat	data/100-1/wet100_095.dat	505.300000000
n080-set05	80	5	3	family	medium	10	narrow	800	1200	2609b863260afe25c6556cd7d207f081741c8f060c4b46e583f9bcb2228e9150	data/n080-set05/family/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_095.dat	505.300000000
n080-set05	80	5	4	family	medium	10	narrow	800	1200	2609b863260afe25c6556cd7d207f081741c8f060c4b46e583f9bcb2228e9150	data/n080-set05/family/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_095.dat	505.300000000
n080-set05	80	5	5	family	medium	10	narrow	800	1200	2609b863260afe25c6556cd7d207f081741c8f060c4b46e583f9bcb2228e9150	data/n080-set05/family/medium-heterogeneous/narrow/m5.dat	data/100-1/wet100_095.dat	505.300000000
n080-set05	80	5	3	family	medium	10	wide	2800	3200	82dfbe19745f05c87275b73f9210ed3f2c400eef4a1b848a847924ba5c7d7c77	data/n080-set05/family/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_095.dat	505.300000000
n080-set05	80	5	4	family	medium	10	wide	2800	3200	82dfbe19745f05c87275b73f9210ed3f2c400eef4a1b848a847924ba5c7d7c77	data/n080-set05/family/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_095.dat	505.300000000
n080-set05	80	5	5	family	medium	10	wide	2800	3200	82dfbe19745f05c87275b73f9210ed3f2c400eef4a1b848a847924ba5c7d7c77	data/n080-set05/family/medium-heterogeneous/wide/m5.dat	data/100-1/wet100_095.dat	505.300000000
n080-set05	80	5	3	family	high	20	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set05/family/high-heterogeneous/zero/m3.dat	data/100-1/wet100_095.dat	1033.612500000
n080-set05	80	5	4	family	high	20	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set05/family/high-heterogeneous/zero/m4.dat	data/100-1/wet100_095.dat	1033.612500000
n080-set05	80	5	5	family	high	20	zero	0	0	51f5f96f231a3373f3ea875be8844de96b5e9488dbb027cd7e1df6c876bc6103	data/n080-set05/family/high-heterogeneous/zero/m5.dat	data/100-1/wet100_095.dat	1033.612500000
n080-set05	80	5	3	family	high	20	narrow	1600	2400	03af7d4d60a34af49fa893a169487a0f78948d0527cdabab074a78305934ae4e	data/n080-set05/family/high-heterogeneous/narrow/m3.dat	data/100-1/wet100_095.dat	1033.612500000
n080-set05	80	5	4	family	high	20	narrow	1600	2400	03af7d4d60a34af49fa893a169487a0f78948d0527cdabab074a78305934ae4e	data/n080-set05/family/high-heterogeneous/narrow/m4.dat	data/100-1/wet100_095.dat	1033.612500000
n080-set05	80	5	5	family	high	20	narrow	1600	2400	03af7d4d60a34af49fa893a169487a0f78948d0527cdabab074a78305934ae4e	data/n080-set05/family/high-heterogeneous/narrow/m5.dat	data/100-1/wet100_095.dat	1033.612500000
n080-set05	80	5	3	family	high	20	wide	5600	6400	93c8e9ad6f08f085416336808c5f8b4b542fd8f2346f8d803ed6cc072668f536	data/n080-set05/family/high-heterogeneous/wide/m3.dat	data/100-1/wet100_095.dat	1033.612500000
n080-set05	80	5	4	family	high	20	wide	5600	6400	93c8e9ad6f08f085416336808c5f8b4b542fd8f2346f8d803ed6cc072668f536	data/n080-set05/family/high-heterogeneous/wide/m4.dat	data/100-1/wet100_095.dat	1033.612500000
n080-set05	80	5	5	family	high	20	wide	5600	6400	93c8e9ad6f08f085416336808c5f8b4b542fd8f2346f8d803ed6cc072668f536	data/n080-set05/family/high-heterogeneous/wide/m5.dat	data/100-1/wet100_095.dat	1033.612500000
n100-set01	100	1	3	random	base	1	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/random/base/zero/m3.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	4	random	base	1	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/random/base/zero/m4.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	5	random	base	1	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/random/base/zero/m5.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	3	random	base	1	narrow	80	120	eb976873c0439e634ee12519753291937c9333a3d9cf9c1ce7f9da4e25d4b187	data/n100-set01/random/base/narrow/m3.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	4	random	base	1	narrow	80	120	eb976873c0439e634ee12519753291937c9333a3d9cf9c1ce7f9da4e25d4b187	data/n100-set01/random/base/narrow/m4.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	5	random	base	1	narrow	80	120	eb976873c0439e634ee12519753291937c9333a3d9cf9c1ce7f9da4e25d4b187	data/n100-set01/random/base/narrow/m5.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	3	random	base	1	wide	280	320	f10cbcda2036da2e6ba91163b363eb86ba9b0960aed2db2ab737f013bb78028e	data/n100-set01/random/base/wide/m3.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	4	random	base	1	wide	280	320	f10cbcda2036da2e6ba91163b363eb86ba9b0960aed2db2ab737f013bb78028e	data/n100-set01/random/base/wide/m4.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	5	random	base	1	wide	280	320	f10cbcda2036da2e6ba91163b363eb86ba9b0960aed2db2ab737f013bb78028e	data/n100-set01/random/base/wide/m5.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	3	random	medium	10	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/random/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	4	random	medium	10	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/random/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	5	random	medium	10	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/random/medium-heterogeneous/zero/m5.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	3	random	medium	10	narrow	800	1200	12b95d22e5c59889440db4ec1c54fa651ddb688c721a502015060275c8b2f998	data/n100-set01/random/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	4	random	medium	10	narrow	800	1200	12b95d22e5c59889440db4ec1c54fa651ddb688c721a502015060275c8b2f998	data/n100-set01/random/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	5	random	medium	10	narrow	800	1200	12b95d22e5c59889440db4ec1c54fa651ddb688c721a502015060275c8b2f998	data/n100-set01/random/medium-heterogeneous/narrow/m5.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	3	random	medium	10	wide	2800	3200	ca2d6119a1111fc14b28fd40b01c24bd7cc3ebe277573de4db675e8bb6d181ba	data/n100-set01/random/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	4	random	medium	10	wide	2800	3200	ca2d6119a1111fc14b28fd40b01c24bd7cc3ebe277573de4db675e8bb6d181ba	data/n100-set01/random/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	5	random	medium	10	wide	2800	3200	ca2d6119a1111fc14b28fd40b01c24bd7cc3ebe277573de4db675e8bb6d181ba	data/n100-set01/random/medium-heterogeneous/wide/m5.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	3	random	high	20	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/random/high-heterogeneous/zero/m3.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	4	random	high	20	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/random/high-heterogeneous/zero/m4.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	5	random	high	20	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/random/high-heterogeneous/zero/m5.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	3	random	high	20	narrow	1600	2400	1c51a23590e45ced586b1dd410985034866aca29ceb8807a9871838be696b5e2	data/n100-set01/random/high-heterogeneous/narrow/m3.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	4	random	high	20	narrow	1600	2400	1c51a23590e45ced586b1dd410985034866aca29ceb8807a9871838be696b5e2	data/n100-set01/random/high-heterogeneous/narrow/m4.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	5	random	high	20	narrow	1600	2400	1c51a23590e45ced586b1dd410985034866aca29ceb8807a9871838be696b5e2	data/n100-set01/random/high-heterogeneous/narrow/m5.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	3	random	high	20	wide	5600	6400	3377970b8955401ebb78004807c1f788bbb62063352992138368d9848f290442	data/n100-set01/random/high-heterogeneous/wide/m3.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	4	random	high	20	wide	5600	6400	3377970b8955401ebb78004807c1f788bbb62063352992138368d9848f290442	data/n100-set01/random/high-heterogeneous/wide/m4.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	5	random	high	20	wide	5600	6400	3377970b8955401ebb78004807c1f788bbb62063352992138368d9848f290442	data/n100-set01/random/high-heterogeneous/wide/m5.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	3	family	base	1	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/family/base/zero/m3.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	4	family	base	1	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/family/base/zero/m4.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	5	family	base	1	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/family/base/zero/m5.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	3	family	base	1	narrow	80	120	eb976873c0439e634ee12519753291937c9333a3d9cf9c1ce7f9da4e25d4b187	data/n100-set01/family/base/narrow/m3.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	4	family	base	1	narrow	80	120	eb976873c0439e634ee12519753291937c9333a3d9cf9c1ce7f9da4e25d4b187	data/n100-set01/family/base/narrow/m4.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	5	family	base	1	narrow	80	120	eb976873c0439e634ee12519753291937c9333a3d9cf9c1ce7f9da4e25d4b187	data/n100-set01/family/base/narrow/m5.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	3	family	base	1	wide	280	320	f10cbcda2036da2e6ba91163b363eb86ba9b0960aed2db2ab737f013bb78028e	data/n100-set01/family/base/wide/m3.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	4	family	base	1	wide	280	320	f10cbcda2036da2e6ba91163b363eb86ba9b0960aed2db2ab737f013bb78028e	data/n100-set01/family/base/wide/m4.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	5	family	base	1	wide	280	320	f10cbcda2036da2e6ba91163b363eb86ba9b0960aed2db2ab737f013bb78028e	data/n100-set01/family/base/wide/m5.dat	data/100-1/wet100_037.dat	55.200000000
n100-set01	100	1	3	family	medium	10	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/family/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	4	family	medium	10	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/family/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	5	family	medium	10	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/family/medium-heterogeneous/zero/m5.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	3	family	medium	10	narrow	800	1200	12b95d22e5c59889440db4ec1c54fa651ddb688c721a502015060275c8b2f998	data/n100-set01/family/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	4	family	medium	10	narrow	800	1200	12b95d22e5c59889440db4ec1c54fa651ddb688c721a502015060275c8b2f998	data/n100-set01/family/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	5	family	medium	10	narrow	800	1200	12b95d22e5c59889440db4ec1c54fa651ddb688c721a502015060275c8b2f998	data/n100-set01/family/medium-heterogeneous/narrow/m5.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	3	family	medium	10	wide	2800	3200	ca2d6119a1111fc14b28fd40b01c24bd7cc3ebe277573de4db675e8bb6d181ba	data/n100-set01/family/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	4	family	medium	10	wide	2800	3200	ca2d6119a1111fc14b28fd40b01c24bd7cc3ebe277573de4db675e8bb6d181ba	data/n100-set01/family/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	5	family	medium	10	wide	2800	3200	ca2d6119a1111fc14b28fd40b01c24bd7cc3ebe277573de4db675e8bb6d181ba	data/n100-set01/family/medium-heterogeneous/wide/m5.dat	data/100-1/wet100_037.dat	555.030000000
n100-set01	100	1	3	family	high	20	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/family/high-heterogeneous/zero/m3.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	4	family	high	20	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/family/high-heterogeneous/zero/m4.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	5	family	high	20	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set01/family/high-heterogeneous/zero/m5.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	3	family	high	20	narrow	1600	2400	1c51a23590e45ced586b1dd410985034866aca29ceb8807a9871838be696b5e2	data/n100-set01/family/high-heterogeneous/narrow/m3.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	4	family	high	20	narrow	1600	2400	1c51a23590e45ced586b1dd410985034866aca29ceb8807a9871838be696b5e2	data/n100-set01/family/high-heterogeneous/narrow/m4.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	5	family	high	20	narrow	1600	2400	1c51a23590e45ced586b1dd410985034866aca29ceb8807a9871838be696b5e2	data/n100-set01/family/high-heterogeneous/narrow/m5.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	3	family	high	20	wide	5600	6400	3377970b8955401ebb78004807c1f788bbb62063352992138368d9848f290442	data/n100-set01/family/high-heterogeneous/wide/m3.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	4	family	high	20	wide	5600	6400	3377970b8955401ebb78004807c1f788bbb62063352992138368d9848f290442	data/n100-set01/family/high-heterogeneous/wide/m4.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set01	100	1	5	family	high	20	wide	5600	6400	3377970b8955401ebb78004807c1f788bbb62063352992138368d9848f290442	data/n100-set01/family/high-heterogeneous/wide/m5.dat	data/100-1/wet100_037.dat	1100.810000000
n100-set02	100	2	3	random	base	1	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/random/base/zero/m3.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	4	random	base	1	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/random/base/zero/m4.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	5	random	base	1	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/random/base/zero/m5.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	3	random	base	1	narrow	80	120	f2dcc0433c10f0da2072903cfd9ab55f06daeccc30b01b6600dc0cb7d6a987d6	data/n100-set02/random/base/narrow/m3.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	4	random	base	1	narrow	80	120	f2dcc0433c10f0da2072903cfd9ab55f06daeccc30b01b6600dc0cb7d6a987d6	data/n100-set02/random/base/narrow/m4.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	5	random	base	1	narrow	80	120	f2dcc0433c10f0da2072903cfd9ab55f06daeccc30b01b6600dc0cb7d6a987d6	data/n100-set02/random/base/narrow/m5.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	3	random	base	1	wide	280	320	5ac7cd2f5ccee98129ec610eb7f561caffe1864b069f7acdbf54e626e2f0ae1a	data/n100-set02/random/base/wide/m3.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	4	random	base	1	wide	280	320	5ac7cd2f5ccee98129ec610eb7f561caffe1864b069f7acdbf54e626e2f0ae1a	data/n100-set02/random/base/wide/m4.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	5	random	base	1	wide	280	320	5ac7cd2f5ccee98129ec610eb7f561caffe1864b069f7acdbf54e626e2f0ae1a	data/n100-set02/random/base/wide/m5.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	3	random	medium	10	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/random/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	4	random	medium	10	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/random/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	5	random	medium	10	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/random/medium-heterogeneous/zero/m5.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	3	random	medium	10	narrow	800	1200	5294a629b9b8596fd28daae8f13198f44f4ce21244f04c8f7ea9546e959f251a	data/n100-set02/random/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	4	random	medium	10	narrow	800	1200	5294a629b9b8596fd28daae8f13198f44f4ce21244f04c8f7ea9546e959f251a	data/n100-set02/random/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	5	random	medium	10	narrow	800	1200	5294a629b9b8596fd28daae8f13198f44f4ce21244f04c8f7ea9546e959f251a	data/n100-set02/random/medium-heterogeneous/narrow/m5.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	3	random	medium	10	wide	2800	3200	90df7edf14e1422ec223dbac8fe3729e25dc5d69040d0a922373c763806a73bc	data/n100-set02/random/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	4	random	medium	10	wide	2800	3200	90df7edf14e1422ec223dbac8fe3729e25dc5d69040d0a922373c763806a73bc	data/n100-set02/random/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	5	random	medium	10	wide	2800	3200	90df7edf14e1422ec223dbac8fe3729e25dc5d69040d0a922373c763806a73bc	data/n100-set02/random/medium-heterogeneous/wide/m5.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	3	random	high	20	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/random/high-heterogeneous/zero/m3.dat	data/100-1/wet100_012.dat	1066.070000000
n100-set02	100	2	4	random	high	20	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/random/high-heterogeneous/zero/m4.dat	data/100-1/wet100_012.dat	1066.070000000
n100-set02	100	2	5	random	high	20	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/random/high-heterogeneous/zero/m5.dat	data/100-1/wet100_012.dat	1066.070000000
n100-set02	100	2	3	random	high	20	narrow	1600	2400	5d6cedc21e617b343048b2954b66d1bf68f498b226b7884e465ae3b5586b097b	data/n100-set02/random/high-heterogeneous/narrow/m3.dat	data/100-1/wet100_012.dat	1066.070000000
n100-set02	100	2	4	random	high	20	narrow	1600	2400	5d6cedc21e617b343048b2954b66d1bf68f498b226b7884e465ae3b5586b097b	data/n100-set02/random/high-heterogeneous/narrow/m4.dat	data/100-1/wet100_012.dat	1066.070000000
n100-set02	100	2	5	random	high	20	narrow	1600	2400	5d6cedc21e617b343048b2954b66d1bf68f498b226b7884e465ae3b5586b097b	data/n100-set02/random/high-heterogeneous/narrow/m5.dat	data/100-1/wet100_012.dat	1066.070000000
n100-set02	100	2	3	random	high	20	wide	5600	6400	ffbbbe8209fff582adba50c270e6197303f1c8378df528c2bdc3509f8ac8a8f6	data/n100-set02/random/high-heterogeneous/wide/m3.dat	data/100-1/wet100_012.dat	1066.070000000
n100-set02	100	2	4	random	high	20	wide	5600	6400	ffbbbe8209fff582adba50c270e6197303f1c8378df528c2bdc3509f8ac8a8f6	data/n100-set02/random/high-heterogeneous/wide/m4.dat	data/100-1/wet100_012.dat	1066.070000000
n100-set02	100	2	5	random	high	20	wide	5600	6400	ffbbbe8209fff582adba50c270e6197303f1c8378df528c2bdc3509f8ac8a8f6	data/n100-set02/random/high-heterogeneous/wide/m5.dat	data/100-1/wet100_012.dat	1066.070000000
n100-set02	100	2	3	family	base	1	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/family/base/zero/m3.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	4	family	base	1	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/family/base/zero/m4.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	5	family	base	1	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/family/base/zero/m5.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	3	family	base	1	narrow	80	120	f2dcc0433c10f0da2072903cfd9ab55f06daeccc30b01b6600dc0cb7d6a987d6	data/n100-set02/family/base/narrow/m3.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	4	family	base	1	narrow	80	120	f2dcc0433c10f0da2072903cfd9ab55f06daeccc30b01b6600dc0cb7d6a987d6	data/n100-set02/family/base/narrow/m4.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	5	family	base	1	narrow	80	120	f2dcc0433c10f0da2072903cfd9ab55f06daeccc30b01b6600dc0cb7d6a987d6	data/n100-set02/family/base/narrow/m5.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	3	family	base	1	wide	280	320	5ac7cd2f5ccee98129ec610eb7f561caffe1864b069f7acdbf54e626e2f0ae1a	data/n100-set02/family/base/wide/m3.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	4	family	base	1	wide	280	320	5ac7cd2f5ccee98129ec610eb7f561caffe1864b069f7acdbf54e626e2f0ae1a	data/n100-set02/family/base/wide/m4.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	5	family	base	1	wide	280	320	5ac7cd2f5ccee98129ec610eb7f561caffe1864b069f7acdbf54e626e2f0ae1a	data/n100-set02/family/base/wide/m5.dat	data/100-1/wet100_012.dat	52.420000000
n100-set02	100	2	3	family	medium	10	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/family/medium-heterogeneous/zero/m3.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	4	family	medium	10	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/family/medium-heterogeneous/zero/m4.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	5	family	medium	10	zero	0	0	f87c5b2b20cfbc5ad7ba1181933f622e0653eca42b1355b52cd724f289efaa0e	data/n100-set02/family/medium-heterogeneous/zero/m5.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	3	family	medium	10	narrow	800	1200	5294a629b9b8596fd28daae8f13198f44f4ce21244f04c8f7ea9546e959f251a	data/n100-set02/family/medium-heterogeneous/narrow/m3.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	4	family	medium	10	narrow	800	1200	5294a629b9b8596fd28daae8f13198f44f4ce21244f04c8f7ea9546e959f251a	data/n100-set02/family/medium-heterogeneous/narrow/m4.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	5	family	medium	10	narrow	800	1200	5294a629b9b8596fd28daae8f13198f44f4ce21244f04c8f7ea9546e959f251a	data/n100-set02/family/medium-heterogeneous/narrow/m5.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	3	family	medium	10	wide	2800	3200	90df7edf14e1422ec223dbac8fe3729e25dc5d69040d0a922373c763806a73bc	data/n100-set02/family/medium-heterogeneous/wide/m3.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	4	family	medium	10	wide	2800	3200	90df7edf14e1422ec223dbac8fe3729e25dc5d69040d0a922373c763806a73bc	data/n100-set02/family/medium-heterogeneous/wide/m4.dat	data/100-1/wet100_012.dat	497.730000000
n100-set02	100	2	5	family	medium	10	wide	2800	3200	90df7edf14e1422ec223dbac8fe3729e25dc5d69040d0a922373c763806a73bc	data/n100-set02/family/medium-heterogeneous/wide/m5.dat	data/100-1/wet100_012.dat	497.730000000
