taskSetId	setupType	scaleLevel	windowLevel	nominalScale	machines	instance	targetMean	actualMean	meanError	cap	maximum	triangleViolations	floydChangedArcs	withinMean	betweenMean	bodySha256
n080-set02	family	high	narrow	20	5	instances/data/n080-set02/family/high-heterogeneous/narrow/m5.dat	520.968750000	521.325000000	0.356250000	1041	733	0	0	129.275833333	613.211523438	52365031e46bd828cc3067b13b92310d5f7b0f385b5c4552651270ada3e64cc3
n080-set02	family	high	wide	20	3	instances/data/n080-set02/family/high-heterogeneous/wide/m3.dat	520.968750000	521.325000000	0.356250000	1041	733	0	0	129.275833333	613.211523438	b000a9c888b1226ac038faead19ad6a01180b83df8455cc04c94b5a441dd8e12
n080-set02	family	high	wide	20	4	instances/data/n080-set02/family/high-heterogeneous/wide/m4.dat	520.968750000	521.325000000	0.356250000	1041	733	0	0	129.275833333	613.211523438	b000a9c888b1226ac038faead19ad6a01180b83df8455cc04c94b5a441dd8e12
n080-set02	family	high	wide	20	5	instances/data/n080-set02/family/high-heterogeneous/wide/m5.dat	520.968750000	521.325000000	0.356250000	1041	733	0	0	129.275833333	613.211523438	b000a9c888b1226ac038faead19ad6a01180b83df8455cc04c94b5a441dd8e12
n080-set03	random	base	zero	1	3	instances/data/n080-set03/random/base/zero/m3.dat	26.650000000	26.650000000	0.000000000	53	53	0	0	NaN	NaN	745dd69e08b7daf9aa80e68d35f6b78838d636065debaf41f361de413050c433
n080-set03	random	base	zero	1	4	instances/data/n080-set03/random/base/zero/m4.dat	26.650000000	26.650000000	0.000000000	53	53	0	0	NaN	NaN	745dd69e08b7daf9aa80e68d35f6b78838d636065debaf41f361de413050c433
n080-set03	random	base	zero	1	5	instances/data/n080-set03/random/base/zero/m5.dat	26.650000000	26.650000000	0.000000000	53	53	0	0	NaN	NaN	745dd69e08b7daf9aa80e68d35f6b78838d636065debaf41f361de413050c433
n080-set03	random	base	narrow	1	3	instances/data/n080-set03/random/base/narrow/m3.dat	26.650000000	26.650000000	0.000000000	53	53	0	0	NaN	NaN	d3dbec08bad9e26caffeb6566b74923b7655de3f8c668a76ab507c490483b52f
n080-set03	random	base	narrow	1	4	instances/data/n080-set03/random/base/narrow/m4.dat	26.650000000	26.650000000	0.000000000	53	53	0	0	NaN	NaN	d3dbec08bad9e26caffeb6566b74923b7655de3f8c668a76ab507c490483b52f
n080-set03	random	base	narrow	1	5	instances/data/n080-set03/random/base/narrow/m5.dat	26.650000000	26.650000000	0.000000000	53	53	0	0	NaN	NaN	d3dbec08bad9e26caffeb6566b74923b7655de3f8c668a76ab507c490483b52f
n080-set03	random	base	wide	1	3	instances/data/n080-set03/random/base/wide/m3.dat	26.650000000	26.650000000	0.000000000	53	53	0	0	NaN	NaN	6ac48841ae65236ae6d211e83b61e6b3122f1227186ae2b2098d988beacd5ec5
n080-set03	random	base	wide	1	4	instances/data/n080-set03/random/base/wide/m4.dat	26.650000000	26.650000000	0.000000000	53	53	0	0	NaN	NaN	6ac48841ae65236ae6d211e83b61e6b3122f1227186ae2b2098d988beacd5ec5
n080-set03	random	base	wide	1	5	instances/data/n080-set03/random/base/wide/m5.dat	26.650000000	26.650000000	0.000000000	53	53	0	0	NaN	NaN	6ac48841ae65236ae6d211e83b61e6b3122f1227186ae2b2098d988beacd5ec5
n080-set03	random	medium	zero	10	3	instances/data/n080-set03/random/medium-heterogeneous/zero/m3.dat	259.887500000	260.462025316	0.574525316	519	517	0	0	NaN	NaN	85f8fa3586405f90aed657dfff31ee4d8d997c383483cf7923778ec9fff2397d
n080-set03	random	medium	zero	10	4	instances/data/n080-set03/random/medium-heterogeneous/zero/m4.dat	259.887500000	260.462025316	0.574525316	519	517	0	0	NaN	NaN	85f8fa3586405f90aed657dfff31ee4d8d997c383483cf7923778ec9fff2397d
n080-set03	random	medium	zero	10	5	instances/data/n080-set03/random/medium-heterogeneous/zero/m5.dat	259.887500000	260.462025316	0.574525316	519	517	0	0	NaN	NaN	85f8fa3586405f90aed657dfff31ee4d8d997c383483cf7923778ec9fff2397d
n080-set03	random	medium	narrow	10	3	instances/data/n080-set03/random/medium-heterogeneous/narrow/m3.dat	259.887500000	260.462025316	0.574525316	519	517	0	0	NaN	NaN	c66fbac20781b5aa10933c59cf8a928c3ed2e30d41b2a52dbb9aa77b76952774
n080-set03	random	medium	narrow	10	4	instances/data/n080-set03/random/medium-heterogeneous/narrow/m4.dat	259.887500000	260.462025316	0.574525316	519	517	0	0	NaN	NaN	c66fbac20781b5aa10933c59cf8a928c3ed2e30d41b2a52dbb9aa77b76952774
n080-set03	random	medium	narrow	10	5	instances/data/n080-set03/random/medium-heterogeneous/narrow/m5.dat	259.887500000	260.462025316	0.574525316	519	517	0	0	NaN	NaN	c66fbac20781b5aa10933c59cf8a928c3ed2e30d41b2a52dbb9aa77b76952774
n080-set03	random	medium	wide	10	3	instances/data/n080-set03/random/medium-heterogeneous/wide/m3.dat	259.887500000	260.462025316	0.574525316	519	517	0	0	NaN	NaN	bf7ab13045230c4ff6660f1279f32d44e2a363985e0142c10d21bb61ddcae52b
n080-set03	random	medium	wide	10	4	instances/data/n080-set03/random/medium-heterogeneous/wide/m4.dat	259.887500000	260.462025316	0.574525316	519	517	0	0	NaN	NaN	bf7ab13045230c4ff6660f1279f32d44e2a363985e0142c10d21bb61ddcae52b
n080-set03	random	medium	wide	10	5	instances/data/n080-set03/random/medium-heterogeneous/wide/m5.dat	259.887500000	260.462025316	0.574525316	519	517	0	0	NaN	NaN	bf7ab13045230c4ff6660f1279f32d44e2a363985e0142c10d21bb61ddcae52b
n080-set03	random	high	zero	20	3	instances/data/n080-set03/random/high-heterogeneous/zero/m3.dat	531.162500000	531.686708861	0.524208861	1062	1057	0	0	NaN	NaN	bdefc9d0652b30d396f3b9622c12826753946f30dcd443073996e337d8dcc1eb
n080-set03	random	high	zero	20	4	instances/data/n080-set03/random/high-heterogeneous/zero/m4.dat	531.162500000	531.686708861	0.524208861	1062	1057	0	0	NaN	NaN	bdefc9d0652b30d396f3b9622c12826753946f30dcd443073996e337d8dcc1eb
n080-set03	random	high	zero	20	5	instances/data/n080-set03/random/high-heterogeneous/zero/m5.dat	531.162500000	531.686708861	0.524208861	1062	1057	0	0	NaN	NaN	bdefc9d0652b30d396f3b9622c12826753946f30dcd443073996e337d8dcc1eb
n080-set03	random	high	narrow	20	3	instances/data/n080-set03/random/high-heterogeneous/narrow/m3.dat	531.162500000	531.686708861	0.524208861	1062	1057	0	0	NaN	NaN	49826dba78ea0ae3f0b0b6b17cdf4368e473dfb9459bea13fdb293e467a7acfc
n080-set03	random	high	narrow	20	4	instances/data/n080-set03/random/high-heterogeneous/narrow/m4.dat	531.162500000	531.686708861	0.524208861	1062	1057	0	0	NaN	NaN	49826dba78ea0ae3f0b0b6b17cdf4368e473dfb9459bea13fdb293e467a7acfc
n080-set03	random	high	narrow	20	5	instances/data/n080-set03/random/high-heterogeneous/narrow/m5.dat	531.162500000	531.686708861	0.524208861	1062	1057	0	0	NaN	NaN	49826dba78ea0ae3f0b0b6b17cdf4368e473dfb9459bea13fdb293e467a7acfc
n080-set03	random	high	wide	20	3	instances/data/n080-set03/random/high-heterogeneous/wide/m3.dat	531.162500000	531.686708861	0.524208861	1062	1057	0	0	NaN	NaN	0f28872c757b1d263280312ca0a1ef7c49624c6743485205f303373b2ea11ca2
n080-set03	random	high	wide	20	4	instances/data/n080-set03/random/high-heterogeneous/wide/m4.dat	531.162500000	531.686708861	0.524208861	1062	1057	0	0	NaN	NaN	0f28872c757b1d263280312ca0a1ef7c49624c6743485205f303373b2ea11ca2
n080-set03	random	high	wide	20	5	instances/data/n080-set03/random/high-heterogeneous/wide/m5.dat	531.162500000	531.686708861	0.524208861	1062	1057	0	0	NaN	NaN	0f28872c757b1d263280312ca0a1ef7c49624c6743485205f303373b2ea11ca2
n080-set03	family	base	zero	1	3	instances/data/n080-set03/family/base/zero/m3.dat	26.650000000	26.648259494	-0.001740506	53	37	0	0	6.635833333	31.338671875	ed051a773ae0ffbe7de730fa22a267e3f900bf8d70c5c7e46c0620859aa9571b
n080-set03	family	base	zero	1	4	instances/data/n080-set03/family/base/zero/m4.dat	26.650000000	26.648259494	-0.001740506	53	37	0	0	6.635833333	31.338671875	ed051a773ae0ffbe7de730fa22a267e3f900bf8d70c5c7e46c0620859aa9571b
n080-set03	family	base	zero	1	5	instances/data/n080-set03/family/base/zero/m5.dat	26.650000000	26.648259494	-0.001740506	53	37	0	0	6.635833333	31.338671875	ed051a773ae0ffbe7de730fa22a267e3f900bf8d70c5c7e46c0620859aa9571b
n080-set03	family	base	narrow	1	3	instances/data/n080-set03/family/base/narrow/m3.dat	26.650000000	26.648259494	-0.001740506	53	37	0	0	6.635833333	31.338671875	95af29c8ec1fbe9983f2d78e32f1fcf62f726b9e19b115ef78182a5de431972d
n080-set03	family	base	narrow	1	4	instances/data/n080-set03/family/base/narrow/m4.dat	26.650000000	26.648259494	-0.001740506	53	37	0	0	6.635833333	31.338671875	95af29c8ec1fbe9983f2d78e32f1fcf62f726b9e19b115ef78182a5de431972d
n080-set03	family	base	narrow	1	5	instances/data/n080-set03/family/base/narrow/m5.dat	26.650000000	26.648259494	-0.001740506	53	37	0	0	6.635833333	31.338671875	95af29c8ec1fbe9983f2d78e32f1fcf62f726b9e19b115ef78182a5de431972d
n080-set03	family	base	wide	1	3	instances/data/n080-set03/family/base/wide/m3.dat	26.650000000	26.648259494	-0.001740506	53	37	0	0	6.635833333	31.338671875	6360b3de6d22764787b2e86a0d87a553bcb82e5c918ae91ba00272c932230385
n080-set03	family	base	wide	1	4	instances/data/n080-set03/family/base/wide/m4.dat	26.650000000	26.648259494	-0.001740506	53	37	0	0	6.635833333	31.338671875	6360b3de6d22764787b2e86a0d87a553bcb82e5c918ae91ba00272c932230385
n080-set03	family	base	wide	1	5	instances/data/n080-set03/family/base/wide/m5.dat	26.650000000	26.648259494	-0.001740506	53	37	0	0	6.635833333	31.338671875	6360b3de6d22764787b2e86a0d87a553bcb82e5c918ae91ba00272c932230385
n080-set03	family	medium	zero	10	3	instances/data/n080-set03/family/medium-heterogeneous/zero/m3.dat	259.887500000	260.443987342	0.556487342	519	361	0	0	65.334166667	306.172851563	39035409b3513414e8ab5bfb6d043d3a62c8e161974cde13d3ef4d91df266f89
n080-set03	family	medium	zero	10	4	instances/data/n080-set03/family/medium-heterogeneous/zero/m4.dat	259.887500000	260.443987342	0.556487342	519	361	0	0	65.334166667	306.172851563	39035409b3513414e8ab5bfb6d043d3a62c8e161974cde13d3ef4d91df266f89
n080-set03	family	medium	zero	10	5	instances/data/n080-set03/family/medium-heterogeneous/zero/m5.dat	259.887500000	260.443987342	0.556487342	519	361	0	0	65.334166667	306.172851563	39035409b3513414e8ab5bfb6d043d3a62c8e161974cde13d3ef4d91df266f89
n080-set03	family	medium	narrow	10	3	instances/data/n080-set03/family/medium-heterogeneous/narrow/m3.dat	259.887500000	260.443987342	0.556487342	519	361	0	0	65.334166667	306.172851563	2824aafe49ccc9213fe33c4a2b2a19b05c1aed72863e570891aabb22df1c0c0f
n080-set03	family	medium	narrow	10	4	instances/data/n080-set03/family/medium-heterogeneous/narrow/m4.dat	259.887500000	260.443987342	0.556487342	519	361	0	0	65.334166667	306.172851563	2824aafe49ccc9213fe33c4a2b2a19b05c1aed72863e570891aabb22df1c0c0f
n080-set03	family	medium	narrow	10	5	instances/data/n080-set03/family/medium-heterogeneous/narrow/m5.dat	259.887500000	260.443987342	0.556487342	519	361	0	0	65.334166667	306.172851563	2824aafe49ccc9213fe33c4a2b2a19b05c1aed72863e570891aabb22df1c0c0f
n080-set03	family	medium	wide	10	3	instances/data/n080-set03/family/medium-heterogeneous/wide/m3.dat	259.887500000	260.443987342	0.556487342	519	361	0	0	65.334166667	306.172851563	7222d3dc030c15a901d185df3ecb05828a969b3c4426d5959dccfa50c96a388c
n080-set03	family	medium	wide	10	4	instances/data/n080-set03/family/medium-heterogeneous/wide/m4.dat	259.887500000	260.443987342	0.556487342	519	361	0	0	65.334166667	306.172851563	7222d3dc030c15a901d185df3ecb05828a969b3c4426d5959dccfa50c96a388c
n080-set03	family	medium	wide	10	5	instances/data/n080-set03/family/medium-heterogeneous/wide/m5.dat	259.887500000	260.443987342	0.556487342	519	361	0	0	65.334166667	306.172851563	7222d3dc030c15a901d185df3ecb05828a969b3c4426d5959dccfa50c96a388c
n080-set03	family	high	zero	20	3	instances/data/n080-set03/family/high-heterogeneous/zero/m3.dat	531.162500000	531.487816456	0.325316456	1062	738	0	0	132.716666667	624.949804688	5aaa265e95ab5904d4749a191d4955b7592b09cec98f9b5db1759493dfe80bd5
n080-set03	family	high	zero	20	4	instances/data/n080-set03/family/high-heterogeneous/zero/m4.dat	531.162500000	531.487816456	0.325316456	1062	738	0	0	132.716666667	624.949804688	5aaa265e95ab5904d4749a191d4955b7592b09cec98f9b5db1759493dfe80bd5
n080-set03	family	high	zero	20	5	instances/data/n080-set03/family/high-heterogeneous/zero/m5.dat	531.162500000	531.487816456	0.325316456	1062	738	0	0	132.716666667	624.949804688	5aaa265e95ab5904d4749a191d4955b7592b09cec98f9b5db1759493dfe80bd5
n080-set03	family	high	narrow	20	3	instances/data/n080-set03/family/high-heterogeneous/narrow/m3.dat	531.162500000	531.487816456	0.325316456	1062	738	0	0	132.716666667	624.949804688	711786c82d1a020206728a4ac2f1bcae8c122a18fa2263064ae51e7a6db84003
n080-set03	family	high	narrow	20	4	instances/data/n080-set03/family/high-heterogeneous/narrow/m4.dat	531.162500000	531.487816456	0.325316456	1062	738	0	0	132.716666667	624.949804688	711786c82d1a020206728a4ac2f1bcae8c122a18fa2263064ae51e7a6db84003
n080-set03	family	high	narrow	20	5	instances/data/n080-set03/family/high-heterogeneous/narrow/m5.dat	531.162500000	531.487816456	0.325316456	1062	738	0	0	132.716666667	624.949804688	711786c82d1a020206728a4ac2f1bcae8c122a18fa2263064ae51e7a6db84003
n080-set03	family	high	wide	20	3	instances/data/n080-set03/family/high-heterogeneous/wide/m3.dat	531.162500000	531.487816456	0.325316456	1062	738	0	0	132.716666667	624.949804688	3bf07b1b428738635c9fba3b7aaade8bc952fb2aa0ba0038d7e5106a3b374921
n080-set03	family	high	wide	20	4	instances/data/n080-set03/family/high-heterogeneous/wide/m4.dat	531.162500000	531.487816456	0.325316456	1062	738	0	0	132.716666667	624.949804688	3bf07b1b428738635c9fba3b7aaade8bc952fb2aa0ba0038d7e5106a3b374921
n080-set03	family	high	wide	20	5	instances/data/n080-set03/family/high-heterogeneous/wide/m5.dat	531.162500000	531.487816456	0.325316456	1062	738	0	0	132.716666667	624.949804688	3bf07b1b428738635c9fba3b7aaade8bc952fb2aa0ba0038d7e5106a3b374921
n080-set04	random	base	zero	1	3	instances/data/n080-set04/random/base/zero/m3.dat	25.612500000	25.612500000	0.000000000	51	51	0	0	NaN	NaN	ee5d7a6d944c8ae8339081bf23826fb183ecdb21c39335bf3e7564365a524c6b
n080-set04	random	base	zero	1	4	instances/data/n080-set04/random/base/zero/m4.dat	25.612500000	25.612500000	0.000000000	51	51	0	0	NaN	NaN	ee5d7a6d944c8ae8339081bf23826fb183ecdb21c39335bf3e7564365a524c6b
n080-set04	random	base	zero	1	5	instances/data/n080-set04/random/base/zero/m5.dat	25.612500000	25.612500000	0.000000000	51	51	0	0	NaN	NaN	ee5d7a6d944c8ae8339081bf23826fb183ecdb21c39335bf3e7564365a524c6b
n080-set04	random	base	narrow	1	3	instances/data/n080-set04/random/base/narrow/m3.dat	25.612500000	25.612500000	0.000000000	51	51	0	0	NaN	NaN	24545a4b646dff27821e005352bb91bc855c5cf8434f3f95664b89c1453260b5
n080-set04	random	base	narrow	1	4	instances/data/n080-set04/random/base/narrow/m4.dat	25.612500000	25.612500000	0.000000000	51	51	0	0	NaN	NaN	24545a4b646dff27821e005352bb91bc855c5cf8434f3f95664b89c1453260b5
n080-set04	random	base	narrow	1	5	instances/data/n080-set04/random/base/narrow/m5.dat	25.612500000	25.612500000	0.000000000	51	51	0	0	NaN	NaN	24545a4b646dff27821e005352bb91bc855c5cf8434f3f95664b89c1453260b5
n080-set04	random	base	wide	1	3	instances/data/n080-set04/random/base/wide/m3.dat	25.612500000	25.612500000	0.000000000	51	51	0	0	NaN	NaN	28307a0ee35b3284156bd41c7d6ffab0eaafe91fc548f2a6eb8741f165de9b6f
n080-set04	random	base	wide	1	4	instances/data/n080-set04/random/base/wide/m4.dat	25.612500000	25.612500000	0.000000000	51	51	0	0	NaN	NaN	28307a0ee35b3284156bd41c7d6ffab0eaafe91fc548f2a6eb8741f165de9b6f
n080-set04	random	base	wide	1	5	instances/data/n080-set04/random/base/wide/m5.dat	25.612500000	25.612500000	0.000000000	51	51	0	0	NaN	NaN	28307a0ee35b3284156bd41c7d6ffab0eaafe91fc548f2a6eb8741f165de9b6f
n080-set04	random	medium	zero	10	3	instances/data/n080-set04/random/medium-heterogeneous/zero/m3.dat	254.481250000	254.991139241	0.509889241	508	507	0	0	NaN	NaN	b3b3999ad3f32eae08b7538800b53b3d09f09b66096944f856c2eb92722d687d
n080-set04	random	medium	zero	10	4	instances/data/n080-set04/random/medium-heterogeneous/zero/m4.dat	254.481250000	254.991139241	0.509889241	508	507	0	0	NaN	NaN	b3b3999ad3f32eae08b7538800b53b3d09f09b66096944f856c2eb92722d687d
n080-set04	random	medium	zero	10	5	instances/data/n080-set04/random/medium-heterogeneous/zero/m5.dat	254.481250000	254.991139241	0.509889241	508	507	0	0	NaN	NaN	b3b3999ad3f32eae08b7538800b53b3d09f09b66096944f856c2eb92722d687d
n080-set04	random	medium	narrow	10	3	instances/data/n080-set04/random/medium-heterogeneous/narrow/m3.dat	254.481250000	254.991139241	0.509889241	508	507	0	0	NaN	NaN	fb9457b543d7cdb86ba5dc1aa5bfe909de5b80dc2be61cf143521979fcb39c19
n080-set04	random	medium	narrow	10	4	instances/data/n080-set04/random/medium-heterogeneous/narrow/m4.dat	254.481250000	254.991139241	0.509889241	508	507	0	0	NaN	NaN	fb9457b543d7cdb86ba5dc1aa5bfe909de5b80dc2be61cf143521979fcb39c19
n080-set04	random	medium	narrow	10	5	instances/data/n080-set04/random/medium-heterogeneous/narrow/m5.dat	254.481250000	254.991139241	0.509889241	508	507	0	0	NaN	NaN	fb9457b543d7cdb86ba5dc1aa5bfe909de5b80dc2be61cf143521979fcb39c19
n080-set04	random	medium	wide	10	3	instances/data/n080-set04/random/medium-heterogeneous/wide/m3.dat	254.481250000	254.991139241	0.509889241	508	507	0	0	NaN	NaN	feadf4e77d7e8438f9ee11eeba22e99620e72428772eb20c2a726a508c4aa824
n080-set04	random	medium	wide	10	4	instances/data/n080-set04/random/medium-heterogeneous/wide/m4.dat	254.481250000	254.991139241	0.509889241	508	507	0	0	NaN	NaN	feadf4e77d7e8438f9ee11eeba22e99620e72428772eb20c2a726a508c4aa824
n080-set04	random	medium	wide	10	5	instances/data/n080-set04/random/medium-heterogeneous/wide/m5.dat	254.481250000	254.991139241	0.509889241	508	507	0	0	NaN	NaN	feadf4e77d7e8438f9ee11eeba22e99620e72428772eb20c2a726a508c4aa824
n080-set04	random	high	zero	20	3	instances/data/n080-set04/random/high-heterogeneous/zero/m3.dat	512.818750000	513.258860759	0.440110759	1025	1022	0	0	NaN	NaN	d97c40c453b7995022080fa1a3d57c55adc3445accc0c3a76e3147425ff986a1
n080-set04	random	high	zero	20	4	instances/data/n080-set04/random/high-heterogeneous/zero/m4.dat	512.818750000	513.258860759	0.440110759	1025	1022	0	0	NaN	NaN	d97c40c453b7995022080fa1a3d57c55adc3445accc0c3a76e3147425ff986a1
n080-set04	random	high	zero	20	5	instances/data/n080-set04/random/high-heterogeneous/zero/m5.dat	512.818750000	513.258860759	0.440110759	1025	1022	0	0	NaN	NaN	d97c40c453b7995022080fa1a3d57c55adc3445accc0c3a76e3147425ff986a1
n080-set04	random	high	narrow	20	3	instances/data/n080-set04/random/high-heterogeneous/narrow/m3.dat	512.818750000	513.258860759	0.440110759	1025	1022	0	0	NaN	NaN	ead190470cc167b0975b42be566f2f3c601aadfcaa888bdc2ea922895219429a
n080-set04	random	high	narrow	20	4	instances/data/n080-set04/random/high-heterogeneous/narrow/m4.dat	512.818750000	513.258860759	0.440110759	1025	1022	0	0	NaN	NaN	ead190470cc167b0975b42be566f2f3c601aadfcaa888bdc2ea922895219429a
n080-set04	random	high	narrow	20	5	instances/data/n080-set04/random/high-heterogeneous/narrow/m5.dat	512.818750000	513.258860759	0.440110759	1025	1022	0	0	NaN	NaN	ead190470cc167b0975b42be566f2f3c601aadfcaa888bdc2ea922895219429a
n080-set04	random	high	wide	20	3	instances/data/n080-set04/random/high-heterogeneous/wide/m3.dat	512.818750000	513.258860759	0.440110759	1025	1022	0	0	NaN	NaN	5d3676d8b9ba5f7689dafdf8e95d1417fc4d82e182157422cbc698a8dc6613e6
n080-set04	random	high	wide	20	4	instances/data/n080-set04/random/high-heterogeneous/wide/m4.dat	512.818750000	513.258860759	0.440110759	1025	1022	0	0	NaN	NaN	5d3676d8b9ba5f7689dafdf8e95d1417fc4d82e182157422cbc698a8dc6613e6
n080-set04	random	high	wide	20	5	instances/data/n080-set04/random/high-heterogeneous/wide/m5.dat	512.818750000	513.258860759	0.440110759	1025	1022	0	0	NaN	NaN	5d3676d8b9ba5f7689dafdf8e95d1417fc4d82e182157422cbc698a8dc6613e6
n080-set04	family	base	zero	1	3	instances/data/n080-set04/family/base/zero/m3.dat	25.612500000	25.601107595	-0.011392405	51	36	0	0	6.491666667	30.079882813	5e5d81b79e1e417052a91698faced8e39426dc54327d7b0530e9960d7ab8ec18
n080-set04	family	base	zero	1	4	instances/data/n080-set04/family/base/zero/m4.dat	25.612500000	25.601107595	-0.011392405	51	36	0	0	6.491666667	30.079882813	5e5d81b79e1e417052a91698faced8e39426dc54327d7b0530e9960d7ab8ec18
n080-set04	family	base	zero	1	5	instances/data/n080-set04/family/base/zero/m5.dat	25.612500000	25.601107595	-0.011392405	51	36	0	0	6.491666667	30.079882813	5e5d81b79e1e417052a91698faced8e39426dc54327d7b0530e9960d7ab8ec18
n080-set04	family	base	narrow	1	3	instances/data/n080-set04/family/base/narrow/m3.dat	25.612500000	25.601107595	-0.011392405	51	36	0	0	6.491666667	30.079882813	e51b8e82843ff2ffb1a9e6cb3481c7ebdf552706968e686251ecf4c814cedfa0
n080-set04	family	base	narrow	1	4	instances/data/n080-set04/family/base/narrow/m4.dat	25.612500000	25.601107595	-0.011392405	51	36	0	0	6.491666667	30.079882813	e51b8e82843ff2ffb1a9e6cb3481c7ebdf552706968e686251ecf4c814cedfa0
n080-set04	family	base	narrow	1	5	instances/data/n080-set04/family/base/narrow/m5.dat	25.612500000	25.601107595	-0.011392405	51	36	0	0	6.491666667	30.079882813	e51b8e82843ff2ffb1a9e6cb3481c7ebdf552706968e686251ecf4c814cedfa0
n080-set04	family	base	wide	1	3	instances/data/n080-set04/family/base/wide/m3.dat	25.612500000	25.601107595	-0.011392405	51	36	0	0	6.491666667	30.079882813	3394cb149c5d639488149b952ad4740134efcaaa6cda7431c61ee65826bcf264
n080-set04	family	base	wide	1	4	instances/data/n080-set04/family/base/wide/m4.dat	25.612500000	25.601107595	-0.011392405	51	36	0	0	6.491666667	30.079882813	3394cb149c5d639488149b952ad4740134efcaaa6cda7431c61ee65826bcf264
n080-set04	family	base	wide	1	5	instances/data/n080-set04/family/base/wide/m5.dat	25.612500000	25.601107595	-0.011392405	51	36	0	0	6.491666667	30.079882813	3394cb149c5d639488149b952ad4740134efcaaa6cda7431c61ee65826bcf264
n080-set04	family	medium	zero	10	3	instances/data/n080-set04/family/medium-heterogeneous/zero/m3.dat	254.481250000	255.006803797	0.525553797	508	358	0	0	64.916666667	299.559179688	f89e7daf323fda645546f104bdc60b7b372af4c62e029fc62442cd26e9a09a35
n080-set04	family	medium	zero	10	4	instances/data/n080-set04/family/medium-heterogeneous/zero/m4.dat	254.481250000	255.006803797	0.525553797	508	358	0	0	64.916666667	299.559179688	f89e7daf323fda645546f104bdc60b7b372af4c62e029fc62442cd26e9a09a35
n080-set04	family	medium	zero	10	5	instances/data/n080-set04/family/medium-heterogeneous/zero/m5.dat	254.481250000	255.006803797	0.525553797	508	358	0	0	64.916666667	299.559179688	f89e7daf323fda645546f104bdc60b7b372af4c62e029fc62442cd26e9a09a35
n080-set04	family	medium	narrow	10	3	instances/data/n080-set04/family/medium-heterogeneous/narrow/m3.dat	254.481250000	255.006803797	0.525553797	508	358	0	0	64.916666667	299.559179688	11c5e99c0152463392af5c4ab52504b21908e6431795e456438e0145c8d658eb
n080-set04	family	medium	narrow	10	4	instances/data/n080-set04/family/medium-heterogeneous/narrow/m4.dat	254.481250000	255.006803797	0.525553797	508	358	0	0	64.916666667	299.559179688	11c5e99c0152463392af5c4ab52504b21908e6431795e456438e0145c8d658eb
n080-set04	family	medium	narrow	10	5	instances/data/n080-set04/family/medium-heterogeneous/narrow/m5.dat	254.481250000	255.006803797	0.525553797	508	358	0	0	64.916666667	299.559179688	11c5e99c0152463392af5c4ab52504b21908e6431795e456438e0145c8d658eb
n080-set04	family	medium	wide	10	3	instances/data/n080-set04/family/medium-heterogeneous/wide/m3.dat	254.481250000	255.006803797	0.525553797	508	358	0	0	64.916666667	299.559179688	68037320813fb459357bdc838af0fea38b2888a4d25487a6bfa0dadc7d498fb5
n080-set04	family	medium	wide	10	4	instances/data/n080-set04/family/medium-heterogeneous/wide/m4.dat	254.481250000	255.006803797	0.525553797	508	358	0	0	64.916666667	299.559179688	68037320813fb459357bdc838af0fea38b2888a4d25487a6bfa0dadc7d498fb5
n080-set04	family	medium	wide	10	5	instances/data/n080-set04/family/medium-heterogeneous/wide/m5.dat	254.481250000	255.006803797	0.525553797	508	358	0	0	64.916666667	299.559179688	68037320813fb459357bdc838af0fea38b2888a4d25487a6bfa0dadc7d498fb5
n080-set04	family	high	zero	20	3	instances/data/n080-set04/family/high-heterogeneous/zero/m3.dat	512.818750000	513.022151899	0.203401899	1025	721	0	0	130.833333333	602.597656250	b19775e0bf26e1210e004abd290308f8c08eee172f716daf1f0e8e851f637f66
n080-set04	family	high	zero	20	4	instances/data/n080-set04/family/high-heterogeneous/zero/m4.dat	512.818750000	513.022151899	0.203401899	1025	721	0	0	130.833333333	602.597656250	b19775e0bf26e1210e004abd290308f8c08eee172f716daf1f0e8e851f637f66
n080-set04	family	high	zero	20	5	instances/data/n080-set04/family/high-heterogeneous/zero/m5.dat	512.818750000	513.022151899	0.203401899	1025	721	0	0	130.833333333	602.597656250	b19775e0bf26e1210e004abd290308f8c08eee172f716daf1f0e8e851f637f66
n080-set04	family	high	narrow	20	3	instances/data/n080-set04/family/high-heterogeneous/narrow/m3.dat	512.818750000	513.022151899	0.203401899	1025	721	0	0	130.833333333	602.597656250	1b234e73f15b23fee035f1aa5ab3c740eeb647bce72558d81530d7697308f45e
n080-set04	family	high	narrow	20	4	instances/data/n080-set04/family/high-heterogeneous/narrow/m4.dat	512.818750000	513.022151899	0.203401899	1025	721	0	0	130.833333333	602.597656250	1b234e73f15b23fee035f1aa5ab3c740eeb647bce72558d81530d7697308f45e
n080-set04	family	high	narrow	20	5	instances/data/n080-set04/family/high-heterogeneous/narrow/m5.dat	512.818750000	513.022151899	0.203401899	1025	721	0	0	130.833333333	602.597656250	1b234e73f15b23fee035f1aa5ab3c740eeb647bce72558d81530d7697308f45e
n080-set04	family	high	wide	20	3	instances/data/n080-set04/family/high-heterogeneous/wide/m3.dat	512.818750000	513.022151899	0.203401899	1025	721	0	0	130.833333333	602.597656250	a591ba21c08b6ecebd496de3c53ef2798751df44265821a07edbcdc13143b79a
